vara	vara	nven
en	en	c
sumir	sumur	fokfn
létu	láta	sfg3fþ
sig	sig	fpkfo
þó	þó	aa
hafa	hafa	sng
það	það	fpheo
að	að	cn
tyggja	tyggja	sng
þetta	þessi	faheo
í	í	af
sparnaðar	sparnaður	nkee
skyni	skyn	nheþ
.	.	pl

Viðmælendur	viðmælandi	nkfn
mínir	minn	fekfn
hafa	hafa	sfg3fn
frætt	fræða	sþghen
mig	ég	fp1eo
um	um	af
þetta	þessi	faheo
að	að	af
undanförnu	undanfarinn	lheþsf
og	og	c
nokkrir	nokkur	fokfn
muna	muna	sfg3fn
t.d.	t.d.	ks
enn	enn	aa
eftir	eftir	af
landssjóðsnafninu	landssjóðsnafn	nheþg
á	á	af
þessu	þessi	faheþ
baðtóbaki	baðtóbak	nheþ
.	.	pl

Ég	ég	fp1en
vil	vilja	sfg1en
geta	geta	sng
þess	það	fphee
að	að	af
lokum	lok	nhfþ
að	að	c
kímileg	kímilegur	lvensf
klausa	klausa	nven
um	um	af
landssjóð	landssjóður	nkeo
eða	eða	c
badda	baddi	nkeo
er	vera	sfg3en
í	í	af
Sjálfstæðu	sjálfstæður	lheþsf
fólki	fólk	nheþ
eftir	eftir	af
Halldór	Halldór	nkeo-s
Laxness	Laxness	nkeo-s
,	,	pk
70.	70.	ta
kafla	kafli	nkeþ
,	,	pk
bls.	bls.	ks
436-37	436-37	ta
í	í	af
annarri	annar	foveþ
útgáfu	útgáfa	nveþ
sögunnar	saga	nveeg
frá	frá	af
árinu	ár	nheþg
1952	1952	ta
.	.	pl

Að	að	af
síðustu	síðari	lheþve
vil	vilja	sfg1en
ég	ég	fp1en
spyrja	spyrja	sng
um	um	af
fáein	fáeinir	fohfo
atriði	atriði	nhfo
.	.	pl

Kannast	kanna	sfm3fn
hlustendur	hlustandi	nkfn
við	við	af
orðalagið	orðalag	nheog
að	að	cn
leggja	leggja	sng
land	land	nheo
í	í	af
tröð	tröð	nveo
,	,	pk
leggja	leggja	sng
land	land	nheo
í	í	af
tröð	tröð	nveo
,	,	pk
og	og	c
hvað	hver	fsheo
merkir	merkja	sfg3en
það	það	fphen
.	.	pl

Þekkir	þekkja	sfg3en
einhver	einhver	foken
máltækið	máltæki	nheog
skuldlaus	skuldlaus	lvensf
er	vera	sfg3en
skakan	skaka	nveng
þótt	þótt	c
súrar	súr	lvfnsf
séu	vera	svg3fn
áfirnar	áfir	nvfng
,	,	pk
skuldlaus	skuldlaus	lvensf
er	vera	sfg3en
skakan	skaka	nveng
þótt	þótt	c
súrar	súr	lvfnsf
séu	vera	svg3fn
áfirnar	áfir	nvfng
?	?	pl

Hafa	hafa	sfg3fn
einhverjir	einhver	fokfn
heyrt	heyra	sþghen
tekið	taka	sþghen
svo	svo	aa
til	til	af
orða	orð	nhfe
um	um	af
þann	sá	fakeo
sem	sem	ct
er	vera	sfg3en
bæði	bæði	c
fljótur	fljótur	lkensf
og	og	c
viljugur	viljugur	lkensf
að	að	c
hann	hann	fpken
sé	vera	svg3en
eins	eins	aa
og	og	c
fjöður	fjöður	nven
í	í	af
lás	lás	nkeþ
,	,	pk
fjöður	fjöður	nven
í	í	af
lás	lás	nkeþ
?	?	pl

Ég	ég	fp1en
þakka	þakka	sfg1en
áheyrnina	áheyrn	nveog
,	,	pk
verið	vera	sbg2fn
þið	þú	fp2fn
sæl	sæll	lhfnsf
!	!	pl

Íslenskt	íslenskur	lhensf
mál	mál	nhen

26.	26.	ta
febrúar	febrúar	nkeo
2005	2005	ta

Góðir	góður	lkfnsf
hlustendur	hlustandi	nkfn
.	.	pl

Bestu	góður	lvfnve
þakkir	þökk	nvfn
fyrir	fyrir	af
góðar	góður	lvfosf
viðtökur	viðtaka	nvfo
við	við	af
síðasta	síðari	lkeþve
þætti	þáttur	nkeþ
mínum	minn	fekeþ
.	.	pl

Ég	ég	fp1en
nefndi	nefna	sfg1eþ
þá	þá	aa
að	að	c
ég	ég	fp1en
myndi	munu	svg1eþ
fjalla	fjalla	sng
um	um	af
dönsk	danskur	lhfosf
tökuorð	tökuorð	nhfo
í	í	af
heimilishaldi	heimilishald	nheþ
í	í	af
dag	dagur	nkeo
en	en	c
áður	áður	aa
en	en	c
ég	ég	fp1en
kem	koma	sfg1en
að	að	af
því	sá	faheþ
efni	efni	nheþ
langar	langa	sfg3en
mig	ég	fp1eo
að	að	cn
nefna	nefna	sng
þrjár	þrír	tfvfo
fyrirspurnir	fyrirspurn	nvfo
sem	sem	ct
okkur	ég	fp1fþ
hafa	hafa	sfg3fn
borist	bera	sþmhen
.	.	pl

Ein	einn	foven
var	vera	sfg3eþ
um	um	aa
orðið	orð	nheog
héri	héri	nken
í	í	af
sambandinu	samband	nheþg
að	að	cn
senda	senda	sng
héra	héri	nkeo
.	.	pl

Þá	þá	aa
er	vera	sfg3en
átt	eiga	sþghen
við	við	af
að	að	cn
senda	senda	sng
einhvern	einhver	fokeo
til	til	af
að	að	cn
kanna	kanna	sng
eitthvað	einhver	foheo
,	,	pk
líta	líta	sng
á	á	af
eitthvað	einhver	foheo
á	á	aa
undan	undan	af
öðrum	annar	fokfþ
.	.	pl

Ég	ég	fp1en
kannast	kanna	sfm1en
sjálf	sjálfur	fbven
aðeins	aðeins	aa
við	við	af
notkun	notkun	nveo
héra	héri	nkfe
um	um	af
hlaupara	hlaupari	nkfo
sem	sem	ct
fara	fara	sfg3fn
á	á	aa
undan	undan	af
þeim	sá	fakeþ
sem	sem	ct
keppir	keppa	sfg3en
til	til	af
sigurs	sigur	nkee
í	í	af
langhlaupum	langhlaup	nhfþ
til	til	af
þess	það	fphee
að	að	cn
hjálpa	hjálpa	sng
honum	hann	fpkeþ
að	að	cn
halda	halda	sng
góðum	góður	lkeþsf
hraða	hraði	nkeþ
í	í	af
fyrri	fyrri	lkeþvm
hluta	hluti	nkeþ
hlaupsins	hlaup	nheeg
.	.	pl

Þá	þá	aa
er	vera	sfg3en
sagt	segja	sþghen
að	að	c
hann	hann	fpken
hafi	hafa	svg3en
með	með	af
sér	sig	fpkeþ
héra	héri	nkeo
.	.	pl

Sambandið	samband	nheng
að	að	cn
senda	senda	sng
héra	héri	nkeo
er	vera	sfg3en
merkingarskylt	merkingarskyldur	lhensf
og	og	c
við	ég	fp1fn
vildum	vilja	sfg1fþ
gjarnan	gjarnan	aa
frétta	frétta	sng
af	af	af
því	það	fpheþ
.	.	pl

Önnur	annar	foven
fyrirspurnin	fyrirspurn	nveng
snýst	snúa	sfm3en
um	um	af
eldra	gamall	lheovm
orðalag	orðalag	nheo
.	.	pl

Í	í	af
úttektum	úttekt	nvfþ
frá	frá	af
18.	18.	ta
og	og	c
19.	19.	ta
öld	öld	nveþ
á	á	af
Hallormsstað	Hallormsstaður	nkeþ-s
í	í	af
Skógum	Skógur	nkfþ-s
á	á	af
Fljótsdalshéraði	Fljótsdalshérað	nheþ-s
kemur	koma	sfg3en
fyrir	fyrir	aa
orðalagið	orðalag	nheng
upp	upp	aa
á	á	af
bænum	bær	nkeþg
.	.	pl

Alls	allur	fokee
staðar	staður	nkee
er	vera	sfg3en
verið	vera	sþghen
að	að	cn
tala	tala	sng
um	um	af
smiðju	smiðja	nveo
eða	eða	c
smiðjukofa	smiðjukofi	nkeo
,	,	pk
til	til	af
dæmis	dæmi	nhee
:	:	pa
«	«	pg
Smiðjukofi	smiðjukofi	nken
upp	upp	aa
á	á	af
bænum	bær	nkeþg
2	2	ta
gólf	gólf	nhfn
»	»	pg
og	og	c
«	«	pg
Smiðjuhús	smiðjuhús	nhen
upp	upp	aa
á	á	af
bænum	bær	nkeþg
3	3	ta
stafgólf	stafgólf	nhfn
.	.	pl
»	»	pg

Kannast	kanna	sfm3fn
einhverjir	einhver	fokfn
við	við	af
að	að	c
svona	svona	aa
sé	vera	svg3en
tekið	taka	sþghen
til	til	af
orða	orð	nhfe
og	og	c
hvað	hver	fsheo
er	vera	sfg3en
þá	þá	aa
átt	eiga	sþghen
við	við	af
?	?	pl

Þriðja	þriðji	lvenvf
fyrirspurnin	fyrirspurn	nveng
var	vera	sfg3eþ
um	um	af
orðasambönd	orðasamband	nhfo
tengd	tengdur	lhfosf
tánum	tá	nvfþg
.	.	pl

Spurt	spyrja	sþghen
var	vera	sfg3eþ
annars	annar	fokee
vegar	vegur	nkee
um	um	af
orðasambandið	orðasamband	nheog
að	að	cn
elta	elta	sng
á	á	af
sér	sig	fpkeþ
tærnar	tá	nvfog
í	í	af
merkingunni	merking	nveþg
að	að	cn
gera	gera	sng
ekki	ekki	aa
neitt	neinn	foheo
og	og	c
hins	hinn	fakee
vegar	vegur	nkee
að	að	cn
vera	vera	sng
á	á	af
tánum	tá	nvfþg
yfir	yfir	af
einhverju	einhver	foheþ
.	.	pl

Mér	ég	fp1eþ
hefur	hafa	sfg3en
virst	virða	sþmhen
merkingin	merking	nveng
vera	vera	sng
tvenns	tvennur	lkeesf
konar	konar	nkee
.	.	pl

Annars	annar	fokee
vegar	vegur	nkee
notar	nota	sfg3en
fólk	fólk	nhen
sambandið	samband	nheog
um	um	af
að	að	cn
vera	vera	sng
reiðubúinn	reiðubúinn	lkensf
til	til	af
einhvers	einhver	fohee
en	en	c
hins	hinn	fakee
vegar	vegur	nkee
um	um	af
að	að	cn
vera	vera	sng
ákafur	ákafur	lkensf
,	,	pk
stressaður	stressaður	lkensf
eins	eins	aa
og	og	c
einn	einn	foken
viðmælandi	viðmælandi	nken
minn	minn	feken
komst	koma	sfm3eþ
að	að	af
orði	orð	nheþ
..	..	pa

Vildum	vilja	svg1fþ
við	ég	fp1fn
gjarnan	gjarnan	aa
frétta	frétta	sng
af	af	af
þessu	þessi	faheþ
orðasambandi	orðasamband	nheþ
sem	sem	ct
komið	koma	sþghen
er	vera	sfg3en
til	til	af
okkar	ég	fp1fe
beint	beint	aa
úr	úr	af
ensku	enska	nveþ
.	.	pl

Í	í	af
framhaldi	framhald	nheþ
af	af	af
þessu	þessi	faheþ
láni	lán	nheþ
úr	úr	af
ensku	enska	nveþ
ætla	ætla	sfg1en
ég	ég	fp1en
að	að	cn
snúa	snúa	sng
mér	ég	fp1eþ
að	að	af
nokkrum	nokkur	fohfþ
dönskum	danskur	lhfþsf
tökuorðum	tökuorð	nhfþ
sem	sem	ct
ég	ég	fp1en
nefndi	nefna	sfg1eþ
nýlega	nýlega	aa
.	.	pl

Þetta	þessi	fahen
voru	vera	sfg3fþ
sagnirnar	sögn	nvfng
píska	píska	sng
,	,	pk
kokka	kokka	sng
,	,	pk
speða	speða	sng
,	,	pk
pússa	pússa	sng
,	,	pk
skrúbba	skrúbba	sng
,	,	pk
glatta	glatta	sng
og	og	c
vaska	vaska	sng
.	.	pl

Flestum	margur	lkfþse
ber	bera	sfg3en
saman	saman	aa
um	um	af
að	að	c
sumar	sumur	fovfn
sagnanna	sögn	nvfeg
lifi	lifa	svg3fn
góðu	góður	lheþsf
lífi	líf	nheþ
í	í	af
málinu	mál	nheþg
en	en	c
að	að	c
aðrar	annar	fovfn
heyrist	heyra	svm3fn
sjaldan	sjaldan	aa
eða	eða	c
aldrei	aldrei	aa
.	.	pl

Ekki	ekki	aa
bárust	bera	sfm3fþ
mér	ég	fp1eþ
margar	margur	lvfnsf
heimildir	heimild	nvfn
,	,	pk
ef	ef	c
til	til	aa
vill	vilja	sfg3en
vegna	vegna	af
þess	það	fphee
að	að	c
hlustendur	hlustandi	nkfn
telja	telja	sfg3fn
orðin	orð	nhfog
svo	svo	aa
algeng	algengur	lhfosf
en	en	c
dæmi	dæmi	nhfn
okkar	ég	fp1fe
eru	vera	sfg3fn
fá	fár	lhfnsf
og	og	c
fleiri	margur	lhfnvm
væru	vera	svg3fþ
mjög	mjög	aa
vel	vel	aa
þegin	þiggja	sþghfn
.	.	pl

Orðabókin	Orðabók	nvengs
á	eiga	sfg3en
sárafá	sárafár	lhfosf
dæmi	dæmi	nhfo
um	um	af
sögnina	sögn	nveog
að	að	cn
píska	píska	sng
í	í	af
merkingunni	merking	nveþg
«	«	pg
þeyta	þeyta	sng
»	»	pg
,	,	pk
t.d.	t.d.	ks
þeyta	þeyta	sng
rjóma	rjómi	nkeo
,	,	pk
og	og	c
er	vera	sfg3en
hið	hinn	ghen
elsta	gamall	lhenve
þeirra	það	fphfe
frá	frá	af
því	það	fpheþ
snemma	snemma	aa
á	á	af
20.	20.	ta
öld	öld	nveþ
.	.	pl

Sögnin	sögn	nveng
er	vera	sfg3en
þó	þó	aa
talsvert	talsvert	aa
eldri	gamall	lvenvm
í	í	af
málinu	mál	nheþg
í	í	af
merkingunni	merking	nveþg
að	að	cn
«	«	pg
lemja	lemja	sng
með	með	af
svipu	svipa	nveþ
»	»	pg
og	og	c
«	«	pg
láta	láta	sng
einhvern	einhver	fokeo
þræla	þræla	sng
»	»	pg
t.d.	t.d.	ks
píska	píska	sng
einhvern	einhver	fokeo
áfram	áfram	aa
.	.	pl

Áhaldið	áhald	nheng
sem	sem	ct
notað	nota	sþghen
var	vera	sfg3eþ
til	til	af
að	að	cn
lemja	lemja	sng
með	með	aa
nefndist	nefna	sfm3eþ
pískur	pískur	nken
.	.	pl

Ég	ég	fp1en
man	muna	sfg1en
eftir	eftir	af
því	það	fpheþ
úr	úr	af
bernsku	bernska	nveþ
að	að	c
talað	tala	sþghen
væri	vera	svg3eþ
um	um	af
að	að	cn
píska	píska	sng
eggjahvítur	eggjahvíta	nvfo
eða	eða	c
rjóma	rjómi	nkeo
og	og	c
áhaldið	áhald	nheng
var	vera	sfg3eþ
nefnt	nefna	sþghen
pískari	pískari	nken
.	.	pl

Nú	nú	aa
finnst	finna	sfm3en
mér	ég	fp1eþ
að	að	c
sögnin	sögn	nveng
þeyta	þeyta	sng
og	og	c
nafnorðið	nafnorð	nheng
þeytari	þeytari	nken
heyrist	heyra	svm3fn
nánast	náið	aae
eingöngu	eingöngu	aa
en	en	c
vildi	vilja	svg1eþ
gjarnan	gjarnan	aa
frétta	frétta	sng
frá	frá	af
hlustendum	hlustandi	nkfþ
hvort	hvort	c
píska	píska	sng
og	og	c
pískari	pískari	nken
séu	vera	svg3fn
enn	enn	aa
eitthvað	einhver	fohen
notuð	nota	sþghfn
.	.	pl

Bæði	báðir	fohfn
eru	vera	sfg3fn
fengin	fá	sþghfn
að	að	af
láni	lán	nheþ
úr	úr	af
dönsku	danska	nveþ
þar	þar	aa
sem	sem	c
sögnin	sögn	nveng
er	vera	sfg3en
piske	piske	e
en	en	c
orðið	orð	nheng
yfir	yfir	af
svipuna	svipa	nveog
er	vera	sfg3en
pisk	pisk	e
.	.	pl

Þeytarinn	þeytari	nkeng
er	vera	sfg3en
aftur	aftur	aa
á	á	aa
móti	móti	aa
kallaður	kalla	sþgken
piskeris	piskeris	e
á	á	af
dönsku	danska	nveþ
núna	núna	aa
en	en	c
áður	áður	aa
fyrr	fyrr	aam
var	vera	sfg3eþ
notað	nota	sþghen
orðið	orð	nheng
pisker	pisker	e
og	og	c
þaðan	þaðan	aa
er	vera	sfg3en
íslenska	íslenskur	lhenvf
orðið	orð	nheng
pískari	pískari	nken
fengið	fá	sþghen
.	.	pl

Sögnin	sögn	nveng
að	að	cn
kokka	kokka	sng
hefur	hafa	sfg3en
lifað	lifa	sþghen
lengi	lengi	aa
í	í	af
málinu	mál	nheþg
og	og	c
Orðabókin	Orðabók	nvengs
á	eiga	sfg3en
dæmi	dæmi	nhfo
allt	allur	foheo
frá	frá	af
17.	17.	ta
öld	öld	nveþ
.	.	pl

Ásgeir	Ásgeir	nken-s
Blöndal	Blöndal	nken-s
Magnússon	Magnússon	nken-s
telur	telja	sfg3en
að	að	c
hún	hún	fpven
sé	vera	svg3en
fengin	fá	sþgven
að	að	af
láni	lán	nheþ
úr	úr	af
dönsku	danska	nveþ
kokkerere	kokkerere	e
«	«	pg
matreiða	matreiða	sng
»	»	pg
.	.	pl

Sennilega	sennilega	aa
er	vera	sfg3en
hún	hún	fpven
lítið	lítið	aa
notuð	nota	sþgven
nú	nú	aa
til	til	af
dags	dagur	nkee
og	og	c
sagnirnar	sögn	nvfng
matreiða	matreiða	sng
eða	eða	c
elda	elda	sng
alveg	alveg	aa
náð	ná	sþghen
yfirhöndinni	yfirhönd	nveþg
.	.	pl

Sama	samur	fbheo
er	vera	sfg3en
að	að	cn
segja	segja	sng
um	um	af
kokkhús	kokkhús	nheo
sem	sem	ct
einnig	einnig	aa
er	vera	sfg3en
fengið	fá	sþghen
að	að	af
láni	lán	nheþ
úr	úr	af
eldri	gamall	lveþvm
dönsku	danska	nveþ
kogehus	kogehus	e
.	.	pl

Ég	ég	fp1en
minnist	minna	sfm1en
þess	það	fphee
að	að	cn
hafa	hafa	sng
oft	oft	aa
heyrt	heyra	sþghen
talað	tala	sþghen
um	um	af
að	að	cn
kokka	kokka	sng
í	í	af
bernsku	bernska	nveþ
og	og	c
vildi	vilja	svg1eþ
gjarnan	gjarnan	aa
frétta	frétta	sng
af	af	af
því	það	fpheþ
frá	frá	af
hlustendum	hlustandi	nkfþ
hvort	hvort	c
þeir	hann	fpkfn
muni	muna	svg3fn
eftir	eftir	af
sögninni	sögn	nveþg
og	og	c
nafnorðinu	nafnorð	nheþg
kokkhús	kokkhús	nhen
og	og	c
hversu	hversu	aa
lengi	lengi	aa
þeir	hann	fpkfn
telji	telja	svg3fn
orðin	orð	nhfog
hafa	hafa	sng
verið	vera	sþghen
notuð	nota	sþghfo
.	.	pl

Sögnin	sögn	nveng
speða	speða	sng
hygg	hyggja	sfg1en
ég	ég	fp1en
að	að	c
heyrist	heyra	svm3en
sjaldan	sjaldan	aa
eða	eða	c
aldrei	aldrei	aa
lengur	lengi	aam
en	en	c
hún	hún	fpven
mun	munu	sfg3en
hafa	hafa	sng
verið	vera	sþghen
algeng	algengur	lvensf
í	í	af
reykvísku	reykvískur	lheþsf
máli	mál	nheþ
á	á	af
fyrri	fyrri	lkeþvm
hluta	hluti	nkeþ
20.	20.	ta
aldar	öld	nvee
.	.	pl

Hún	hún	fpven
er	vera	sfg3en
fengin	fá	sþgven
að	að	af
láni	lán	nheþ
úr	úr	af
dönsku	danska	nveþ
spæde	spæde	e
og	og	c
merkir	merkja	sfg3en
að	að	cn
þynna	þynna	sng
t.d.	t.d.	ks
graut	grautur	nkeo
eða	eða	c
súpu	súpa	nveo
með	með	af
vatni	vatn	nheþ
eða	eða	c
mjólk	mjólk	nveþ
.	.	pl

«	«	pg
Ég	ég	fp1en
þarf	þurfa	sfg1en
að	að	cn
speða	speða	sng
grautinn	grautur	nkeog
,	,	pk
»	»	pg
var	vera	sfg3eþ
þá	þá	aa
sagt	segja	sþghen
.	.	pl

Sögnin	sögn	nveng
að	að	cn
pússa	pússa	sng
er	vera	sfg3en
enn	enn	aa
eitt	einn	fohen
tökuorðið	tökuorð	nheng
,	,	pk
fengið	fá	sþghen
frá	frá	af
dönsku	danska	nveþ
pudse	pudse	e
,	,	pk
og	og	c
virðist	virða	sfm3en
hún	hún	fpven
lifa	lifa	sng
þokkalegasta	þokkalegur	lheþve
lífi	líf	nheþ
enn	enn	aa
í	í	af
dag	dagur	nkeo
.	.	pl

Hún	hún	fpven
þekkist	þekkja	sfm3en
í	í	af
málinu	mál	nheþg
allt	allur	foheo
frá	frá	af
17.	17.	ta
öld	öld	nveþ
.	.	pl

Talað	tala	sþghen
er	vera	sfg3en
um	um	af
að	að	cn
pússa	pússa	sng
til	til	aa
hjá	hjá	af
sér	sig	fpkeþ
í	í	af
merkingunni	merking	nveþg
«	«	pg
taka	taka	sng
til	til	aa
»	»	pg
,	,	pk
fólk	fólk	nhen
pússar	pússa	sfg3en
sig	sig	fpheo
þegar	þegar	c
það	það	fphen
fer	fara	sfg3en
í	í	af
betri	góður	lhfovm
fötin	fat	nhfog
,	,	pk
silfur	silfur	nhen
er	vera	sfg3en
pússað	pússa	sþghen
,	,	pk
steinsteypa	steinsteypa	nven
er	vera	sfg3en
pússuð	pússa	sþgven
og	og	c
svo	svo	aa
framvegis	framvegis	aa
.	.	pl

Nafnorðið	nafnorð	nheng
púss	púss	nhen
«	«	pg
betri	góður	lkenvm
fatnaður	fatnaður	nken
,	,	pk
spariföt	spariföt	nhfn
»	»	pg
er	vera	sfg3en
einnig	einnig	aa
úr	úr	af
dönsku	danska	nveþ
og	og	c
orðasambandið	orðasamband	nheng
að	að	cn
vera	vera	sng
í	í	af
sínu	sinn	feheþ
stífasta	stífur	lheþve
pússi	púss	nheþ
þ.e.	þ.e.	ks
í	í	af
sínum	sinn	fehfþ
bestu	góður	lhfþve
fötum	fat	nhfþ
er	vera	sfg3en
fengið	fá	sþghen
beint	beint	aa
frá	frá	af
Dönum	Dani	nkfþ-s
.	.	pl

Sögnin	sögn	nveng
skrúbba	skrúbba	sng
hefur	hafa	sfg3en
verið	vera	sþghen
notuð	nota	sþgven
í	í	af
málinu	mál	nheþg
frá	frá	af
því	það	fpheþ
snemma	snemma	aa
á	á	af
20.	20.	ta
öld	öld	nveþ
og	og	c
sama	samur	fbheo
er	vera	sfg3en
að	að	cn
segja	segja	sng
um	um	af
nafnorðið	nafnorð	nheog
skrúbba	skrúbba	nven
í	í	af
kvenkyni	kvenkyn	nheþ
og	og	c
skrúbbur	skrúbbur	nken
í	í	af
karlkyni	karlkyn	nheþ
.	.	pl

Hér	hér	aa
í	í	aa
kringum	kringum	af
mig	ég	fp1eo
á	á	af
Orðabókinni	Orðabók	nveþgs
virðist	virða	sfm3en
karlkynsmyndin	karlkynsmynd	nveng
algengari	algengur	lvenvm
en	en	c
sjálf	sjálfur	fbven
tala	tala	sfg1en
ég	ég	fp1en
alltaf	alltaf	aa
um	um	af
skrúbbuna	skrúbba	nveog
.	.	pl

Eldri	gamall	lvfnvm
myndir	mynd	nvfn
eru	vera	sfg3fn
með	með	af
u-i	u	nheþ
,	,	pk
skrubba	skrubba	nven
og	og	c
skrubbur	skrubbur	nken
.	.	pl

Ekki	ekki	aa
er	vera	sfg3en
ólíklegt	ólíklegur	lhensf
að	að	c
þær	hún	fpvfn
hafi	hafa	svg3fn
orðið	verða	sþghen
þannig	þannig	aa
til	til	af
að	að	c
fólk	fólk	nhen
hafi	hafa	svg3en
kynnst	kynna	sþmhen
áhaldinu	áhald	nheþg
af	af	af
prenti	prent	nheþ
.	.	pl

Orðin	orð	nhfng
eru	vera	sfg3fn
fengin	fá	sþghfn
að	að	af
láni	lán	nheþ
úr	úr	af
dönsku	danska	nveþ
og	og	c
skrifuð	skrifa	sþghfn
þar	þar	aa
með	með	af
u-i	u	nheþ
.	.	pl

Fengur	fengur	nken
væri	vera	svg3eþ
að	að	cn
frétta	frétta	sng
hvort	hvort	c
hlustendur	hlustandi	nkfn
noti	nota	svg3fn
u	u	nheo
eða	eða	c
ú	ú	nheo
í	í	af
sögninni	sögn	nveþg
og	og	c
nafnorðinu	nafnorð	nheþg
og	og	c
hvort	hvort	c
þeir	hann	fpkfn
noti	nota	svg3fn
ef	ef	c
til	til	aa
vill	vilja	sfg3en
eitthvert	einhver	foheo
annað	annar	foheo
orð	orð	nheo
frekar	frekar	aam
.	.	pl

Oft	oft	aa
er	vera	sfg3en
skrúbban	skrúbba	nveng
notuð	nota	sþgven
til	til	af
að	að	cn
skúra	skúra	sng
gólf	gólf	nhfo
og	og	c
er	vera	sfg3en
þar	þar	aa
komið	koma	sþghen
enn	enn	aa
eitt	einn	fohen
tökuorðið	tökuorð	nheng
.	.	pl

Sögnin	sögn	nveng
er	vera	sfg3en
til	til	aa
í	í	af
málinu	mál	nheþg
frá	frá	af
því	það	fpheþ
á	á	af
18.	18.	ta
öld	öld	nveþ
og	og	c
er	vera	sfg3en
notuð	nota	sþgven
enn	enn	aa
í	í	af
dag	dagur	nkeo
.	.	pl

Sumir	sumur	fokfn
kjósa	kjósa	sfg3fn
þó	þó	aa
heldur	heldur	aam
að	að	cn
þvo	þvo	sng
gólfið	gólf	nheog
.	.	pl

Algeng	algengur	lhfnsf
voru	vera	sfg3fþ
orðin	orð	nhfng
skúringarfata	skúringarfata	nven
og	og	c
skúringartuska	skúringartuska	nven
og	og	c
konur	kona	nvfn
,	,	pk
sem	sem	ct
tóku	taka	sfg3fþ
að	að	af
sér	sig	fpvfþ
ræstingar	ræsting	nvfo
,	,	pk
voru	vera	sfg3fþ
gjarnan	gjarnan	aa
nefndar	nefna	sþgvfn
skúringarkonur	skúringarkona	nvfn
.	.	pl

Hvernig	hvernig	aa
er	vera	sfg3en
með	með	af
þessi	þessi	fahfo
orð	orð	nhfo
,	,	pk
eru	vera	sfg3fn
þau	það	fphfn
hlustendum	hlustandi	nkfþ
töm	tamur	lhfnsf
eða	eða	c
kjósa	kjósa	sfg3fn
þeir	hann	fpkfn
heldur	heldur	aam
önnur	annar	fohfo
í	í	af
staðinn	staður	nkeog
?	?	pl

Sögnin	sögn	nveng
glatta	glatta	sng
hefur	hafa	sfg3en
ekki	ekki	aa
náð	ná	sþghen
inn	inn	aa
í	í	af
þær	sá	favfo
bækur	bók	nvfo
sem	sem	ct
Orðabókin	Orðabók	nvengs
hefur	hafa	sfg3en
safnað	safna	sþghen
dæmum	dæmi	nhfþ
úr	úr	aa
.	.	pl

Hún	hún	fpven
var	vera	sfg3eþ
vel	vel	aa
þekkt	þekkja	sþgven
í	í	af
talmáli	talmál	nheþ
en	en	c
heyrist	heyra	sfm3en
sjaldnar	sjaldan	aam
nú	nú	aa
.	.	pl

Ég	ég	fp1en
kannast	kanna	sfm1en
vel	vel	aa
við	við	af
að	að	cn
glatta	glatta	sng
yfir	yfir	af
flík	flík	nveo
ef	ef	c
rétt	rétt	aa
þarf	þurfa	sfg3en
að	að	cn
strjúka	strjúka	sng
hana	hún	fpveo
lítillega	lítillega	aa
en	en	c
óþarfi	óþarfi	nken
er	vera	sfg3en
að	að	cn
strauja	strauja	sng
.	.	pl

Nýlega	nýlega	aa
hafði	hafa	sfg3eþ
heimildarmaður	heimildarmaður	nken
samband	samband	nheo
við	við	af
okkur	ég	fp1fo
og	og	c
þekkir	þekkja	sfg3en
hann	hann	fpken
sögnina	sögn	nveog
vel	vel	aa
úr	úr	af
múrverki	múrverk	nheþ
.	.	pl

Hún	hún	fpven
er	vera	sfg3en
notuð	nota	sþgven
þegar	þegar	c
sléttað	slétta	sþghen
er	vera	sfg3en
yfir	yfir	af
blauta	blautur	lveosf
steypu	steypa	nveo
og	og	c
er	vera	sfg3en
það	það	fphen
gert	gera	sþghen
með	með	af
sérstöku	sérstakur	lheþsf
bretti	bretti	nheþ
,	,	pk
glattbretti	glattbretti	nheþ
.	.	pl

Síðasta	síðari	lvenve
tökusögnin	tökusögn	nveng
úr	úr	af
heimilishaldi	heimilishald	nheþ
,	,	pk
sem	sem	ct
ég	ég	fp1en
ætla	ætla	sfg1en
að	að	cn
nefna	nefna	sng
núna	núna	aa
,	,	pk
er	vera	sfg3en
vaska	vaska	sng
.	.	pl

Talað	tala	sþghen
var	vera	sfg3eþ
um	um	af
að	að	cn
vaska	vaska	sng
upp	upp	aa
þegar	þegar	c
á	á	af
17.	17.	ta
öld	öld	nveþ
.	.	pl

Um	um	af
aldamótin	aldamót	nhfog
1900	1900	ta
hefur	hafa	sfg3en
verið	vera	sþghen
einhver	einhver	foven
umræða	umræða	nven
um	um	af
nafnorðið	nafnorð	nheog
vask	vask	nheo
í	í	af
merkingunni	merking	nveþg
«	«	pg
þvottur	þvottur	nken
»	»	pg
og	og	c
sögnina	sögn	nveog
að	að	cn
vaska	vaska	sng
því	það	fpheþ
að	að	c
í	í	af
blaðinu	blað	nheþg
Fjallkonunni	Fjallkona	nveþgs
er	vera	sfg3en
að	að	cn
lesa	lesa	sng
árið	ár	nheog
